0,0,0.000
0.002,220.085,0.002
0.004,429.882,0.003
0.006,629.082,0.005
0.008,833.335,0.006
0.01,1041.67,0.007
0.012,1251.86,0.009
0.014,1465.87,0.010
0.016,1677.62,0.012
0.018,1883.04,0.013
0.02,2084.46,0.015
0.022,2291.72,0.016
0.024,2501.36,0.018
0.026,2715.32,0.019
0.028,2929.18,0.021
0.03,3138.54,0.022
0.032,3343.63,0.024
0.034,3548.87,0.025
0.036,3715.31,0.027
0.038,3871.03,0.028
0.04,3979.82,0.029
0.042,4011.42,0.029
0.044,3955.57,0.028
0.046,3824.78,0.026
0.048,3651.02,0.024
0.05,3477.47,0.021
0.052,3463.72,0.019
0.054,3463.64,0.018
0.056,3469.24,0.018
0.058,3526.12,0.018
0.06,3629.14,0.019
0.062,3749.17,0.020
0.064,3852.82,0.021
0.066,3911.29,0.021
0.068,3907.91,0.020
0.07,3842.46,0.019
0.072,3731.18,0.018
0.074,3602.38,0.016
0.076,3488.95,0.014
0.078,3463.9,0.013
0.08,3465.52,0.013
0.082,3505.56,0.013
0.084,3587.69,0.013
0.086,3688.16,0.014
0.088,3778.32,0.015
0.09,3832.3,0.015
0.092,3833.95,0.014
0.094,3781.05,0.013
0.096,3686.03,0.012
0.098,3572.59,0.010
0.1,3469.47,0.009
0.102,3463.97,0.008
0.104,3463.95,0.007
0.106,3487.3,0.007
0.108,3549.3,0.007
0.11,3632.06,0.008
0.112,3712.06,0.008
0.114,3766.43,0.008
0.116,3779.05,0.008
0.118,3744.81,0.007
0.12,3671.08,0.006
0.122,3575.72,0.005
0.124,3482.43,0.003
0.126,3463.88,0.002
0.128,3463.98,0.001
0.13,3471.7,0.001
0.132,3511.87,0.001
0.134,3574.99,0.001
0.136,3642.99,0.002
0.138,3696.45,0.002
0.14,3719.78,0.002
0.142,3705.37,0.001
0.144,3655.59,0.000
0.146,3582.21,-0.001
0.148,3503.28,-0.002
0.15,3463.8,-0.003
0.152,3463.84,-0.004
0.154,3464.79,-0.004
0.156,3485.92,-0.005
0.158,3529.64,-0.004
0.16,3583.02,-0.004
0.162,3630.54,-0.004
0.164,3658.27,-0.004
0.166,3657.49,-0.005
0.168,3627.1,-0.005
0.17,3573.85,-0.006
0.172,3510.62,-0.007
0.174,3464.05,-0.008
0.176,3463.92,-0.009
0.178,3463.87,-0.010
0.18,3470.23,-0.010
0.182,3496.05,-0.010
0.184,3534.04,-0.010
0.186,3572.86,-0.010
0.188,3600.91,-0.010
0.19,3609.46,-0.010
0.192,3594.93,-0.011
0.194,3559.92,-0.012
0.196,3512.49,-0.013
0.198,3464.07,-0.014
0.2,3464.07,-0.014
