0,0,0
0.002,220.085,0.001923072
0.004,429.882,0.003475737
0.006,629.082,0.00464695
0.008,833.335,0.00578014
0.01,1041.67,0.00710715
0.012,1251.86,0.00866721
0.014,1465.87,0.01037164
0.016,1677.62,0.0119946
0.018,1883.04,0.01338943
0.02,2084.46,0.0146409
0.022,2291.72,0.01597494
0.024,2501.36,0.01750937
0.026,2715.32,0.01921199
0.028,2929.18,0.02091099
0.03,3138.54,0.02244815
0.032,3343.63,0.02383121
0.034,3548.87,0.02521988
0.036,3693.12,0.02671915
0.038,3827.08,0.02813696
0.04,3907.76,0.0291186
0.042,3903.21,0.0294024
0.044,3811.52,0.0289726
0.046,3661.67,0.0280665
0.048,3503.31,0.0270906
0.05,3463.87,0.0264653
0.052,3463.68,0.026398
0.054,3489.26,0.0269215
0.056,3572.89,0.0279272
0.058,3682.43,0.0291449
0.06,3776.15,0.0302329
0.062,3818.57,0.0309007
0.064,3793.14,0.0310127
0.066,3708.02,0.0306359
0.068,3592.97,0.0300141
0.07,3488.45,0.0294787
0.072,3463.92,0.0293224
0.074,3472.76,0.0296621
0.076,3530.44,0.0304553
0.078,3619.95,0.0315092
0.08,3705.92,0.0325343
0.082,3754.15,0.0332502
0.084,3744.03,0.0334882
0.086,3676.19,0.0332533
0.088,3572.34,0.0327235
0.09,3467.56,0.0321859
0.092,3463.8,0.0319144
0.094,3463.81,0.0320252
0.096,3487.24,0.0325377
0.098,3549.16,0.0333654
0.1,3625.47,0.034311
0.102,3686.73,0.0351334
0.104,3708.8,0.0356349
0.106,3681.58,0.0357327
0.108,3612.7,0.0354894
0.11,3524.77,0.03509
0.112,3464.03,0.0347759
0.114,3463.8,0.0347278
0.116,3466.2,0.0349993
0.118,3497,0.0355723
0.12,3551.27,0.0363374
0.122,3607.25,0.0371166
0.124,3642.65,0.0377272
0.126,3642.74,0.0380486
0.128,3605.64,0.0380653
0.13,3543,0.037873
0.132,3475.83,0.0376435
0.134,3464.03,0.0375556
0.136,3463.88,0.0376948
0.138,3472.32,0.0380779
0.14,3504.64,0.038663
0.142,3548.05,0.03934
0.144,3584.81,0.039961
0.146,3599.55,0.040403
0.148,3584.82,0.040603
0.15,3543.9,0.040588
0.152,3489.62,0.040465
0.154,3463.9,0.040375
0.156,3463.86,0.040419
0.158,3463.94,0.040631
0.16,3471.99,0.041016
0.162,3496.22,0.041535
0.164,3526.36,0.042102
0.166,3549.77,0.042615
0.168,3556.19,0.042988
0.17,3541.51,0.043188
0.172,3509.28,0.043245
0.174,3469.42,0.043239
0.176,3463.95,0.043269
0.178,3463.88,0.043387
0.18,3463.89,0.043615
0.182,3466.94,0.043954
0.184,3480,0.044381
0.186,3497.42,0.044845
0.188,3511.14,0.045278
0.19,3514.45,0.045626
0.192,3504.44,0.045864
0.194,3483.09,0.04601
0.196,3464.02,0.046113
0.198,3464.08,0.046227
0.2,3463.9,0.046376
